tweet_id,source,text,image_urls,name,date,time,dog_stage,favorite_count,retweet_count,rating_numerator,rating_denominator,rating_percentage
806576416489959424,iPhone Twitter,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,https://twitter.com/deadspin/status/806570933175652352,,2016-12-07,19:09:37,,5154,2088,13.0,10.0,130.0
806542213899489280,iPhone Twitter,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,https://twitter.com/dog_rates/status/806542213899489280/photo/1,Waffles,2016-12-07,16:53:43,,10826,2562,11.0,10.0,110.00000000000001
806219024703037440,iPhone Twitter,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,https://twitter.com/dog_rates/status/806219024703037440/photo/1,,2016-12-06,19:29:28,,6821,1293,11.0,10.0,110.00000000000001
805932879469572096,iPhone Twitter,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,Major,2016-12-06,00:32:26,,8776,2075,12.0,10.0,120.0
805826884734976000,iPhone Twitter,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,https://twitter.com/dog_rates/status/805826884734976000/video/1,Duke,2016-12-05,17:31:15,,6982,1987,12.0,10.0,120.0
805520635690676224,iPhone Twitter,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",Zeke,2016-12-04,21:14:20,,6094,1789,13.0,10.0,130.0
805487436403003392,iPhone Twitter,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",Sansa,2016-12-04,19:02:24,,9302,2750,12.0,10.0,120.0
804738756058218496,iPhone Twitter,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,Django,2016-12-02,17:27:25,,14565,4173,12.0,10.0,120.0
804475857670639616,iPhone Twitter,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",https://twitter.com/bvuepd/status/804417859124273152,,2016-12-02,00:02:45,,6508,2185,13.0,10.0,130.0
803773340896923648,iPhone Twitter,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",Diogi,2016-11-30,01:31:12,puppo,10668,3008,12.0,10.0,120.0
803638050916102144,iPhone Twitter,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,https://twitter.com/dog_rates/status/803638050916102144/video/1,,2016-11-29,16:33:36,pupper,11642,4481,13.0,10.0,130.0
803276597545603072,iPhone Twitter,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,Winston,2016-11-28,16:37:19,,10642,2672,11.0,10.0,110.00000000000001
802952499103731712,iPhone Twitter,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712/photo/1,Marley,2016-11-27,19:09:28,,9587,2184,12.0,10.0,120.0
802572683846291456,iPhone Twitter,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,Winnie,2016-11-26,18:00:13,,9494,2712,12.0,10.0,120.0
802239329049477120,iPhone Twitter,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",Loki,2016-11-25,19:55:35,puppo,9625,2838,12.0,10.0,120.0
801958328846974976,iPhone Twitter,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://twitter.com/dog_rates/status/801958328846974976/photo/1,Ronnie,2016-11-25,01:18:59,,8186,1854,12.0,10.0,120.0
801538201127157760,iPhone Twitter,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://twitter.com/dog_rates/status/801538201127157760/photo/1,Wallace,2016-11-23,21:29:33,,8710,2226,12.0,10.0,120.0
801285448605831168,iPhone Twitter,oh h*ck 10/10 https://t.co/bC69RrW559,https://twitter.com/dog_rates/status/801285448605831168/photo/1,,2016-11-23,04:45:12,,6424,903,10.0,10.0,100.0
801167903437357056,iPhone Twitter,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,https://twitter.com/dog_rates/status/801167903437357056/photo/1,Milo,2016-11-22,20:58:07,,26022,6441,13.0,10.0,130.0
801115127852503040,iPhone Twitter,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",Bones,2016-11-22,17:28:25,multiple,8579,2270,12.0,10.0,120.0
800751577355128832,iPhone Twitter,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",Mauve,2016-11-21,17:23:47,,11157,3008,12.0,10.0,120.0
800513324630806528,iPhone Twitter,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://twitter.com/dog_rates/status/800513324630806528/photo/1,Chef,2016-11-21,01:37:04,,13953,3276,11.0,10.0,110.00000000000001
800141422401830912,iPhone Twitter,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",Peaches,2016-11-20,00:59:15,,16266,2785,13.0,10.0,130.0
799422933579902976,iPhone Twitter,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,Longfellow,2016-11-18,01:24:14,,8549,2079,12.0,10.0,120.0
799063482566066176,iPhone Twitter,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",Mister,2016-11-17,01:35:54,,8568,2678,11.0,10.0,110.00000000000001
798933969379225600,iPhone Twitter,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",Iroh,2016-11-16,17:01:16,,13947,4859,12.0,10.0,120.0
798925684722855936,iPhone Twitter,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,Shadow,2016-11-16,16:28:21,,7910,1551,11.0,10.0,110.00000000000001
798209839306514432,iPhone Twitter,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,Cooper,2016-11-14,17:03:50,,11030,2773,13.0,10.0,130.0
797545162159308800,iPhone Twitter,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",Cassie,2016-11-12,21:02:38,,15412,5272,12.0,10.0,120.0
797236660651966464,iPhone Twitter,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",Pancake,2016-11-12,00:36:46,,21214,7217,12.0,10.0,120.0
796759840936919040,iPhone Twitter,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,"https://twitter.com/dog_rates/status/796759840936919040/photo/1,https://twitter.com/dog_rates/status/796759840936919040/photo/1",Romeo,2016-11-10,17:02:03,,12598,3315,11.0,10.0,110.00000000000001
796484825502875648,iPhone Twitter,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,https://twitter.com/dog_rates/status/796484825502875648/photo/1,,2016-11-09,22:49:15,doggo,8043,1914,12.0,10.0,120.0
796387464403357696,iPhone Twitter,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,"https://twitter.com/dog_rates/status/796387464403357696/photo/1,https://twitter.com/dog_rates/status/796387464403357696/photo/1",Snicku,2016-11-09,16:22:22,,11687,4525,12.0,10.0,120.0
796125600683540480,iPhone Twitter,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",https://twitter.com/king5seattle/status/796123679771897856,,2016-11-08,23:01:49,,5256,1944,13.0,10.0,130.0
795464331001561088,iPhone Twitter,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,https://twitter.com/dog_rates/status/795464331001561088/video/1,,2016-11-07,03:14:10,doggo,52842,25893,13.0,10.0,130.0
795076730285391872,iPhone Twitter,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",Bailey,2016-11-06,01:33:58,,17239,5903,11.0,10.0,110.00000000000001
794332329137291264,iPhone Twitter,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,Nimbus,2016-11-04,00:15:59,,10182,2887,12.0,10.0,120.0
793962221541933056,iPhone Twitter,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",Maximus,2016-11-02,23:45:19,,17858,5307,12.0,10.0,120.0
793845145112371200,iPhone Twitter,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,Clark,2016-11-02,16:00:06,,9789,2036,13.0,10.0,130.0
793601777308463104,iPhone Twitter,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,Dobby,2016-11-01,23:53:02,,8471,1770,12.0,10.0,120.0
793286476301799424,iPhone Twitter,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",Moreton,2016-11-01,03:00:09,,26122,9993,13.0,10.0,130.0
793241302385262592,iPhone Twitter,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,Tucker,2016-11-01,00:00:38,,11168,3558,13.0,10.0,130.0
793226087023144960,iPhone Twitter,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",Juno,2016-10-31,23:00:11,,10444,3111,11.0,10.0,110.00000000000001
793150605191548928,iPhone Twitter,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,Nida,2016-10-31,18:00:14,,6557,1847,11.0,10.0,110.00000000000001
793135492858580992,iPhone Twitter,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",,2016-10-31,17:00:11,,6864,2712,13.0,10.0,130.0
792883833364439040,iPhone Twitter,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",Bailey,2016-10-31,00:20:11,,12014,4648,12.0,10.0,120.0
792773781206999040,iPhone Twitter,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,Monster,2016-10-30,17:02:53,,7798,1825,12.0,10.0,120.0
792394556390137856,iPhone Twitter,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",BeBe,2016-10-29,15:55:58,,14285,4664,12.0,10.0,120.0
792050063153438720,iPhone Twitter,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",Remus,2016-10-28,17:07:05,,7618,1963,11.0,10.0,110.00000000000001
791774931465953280,TweetDeck,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,https://vine.co/v/ea0OwvPTx9l,,2016-10-27,22:53:48,,47912,24136,14.0,10.0,140.0
791672322847637504,iPhone Twitter,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,https://twitter.com/dog_rates/status/791672322847637504/photo/1,,2016-10-27,16:06:04,,12463,3392,13.0,10.0,130.0
791406955684368384,iPhone Twitter,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",Levi,2016-10-26,22:31:36,,13925,4472,12.0,10.0,120.0
790946055508652032,iPhone Twitter,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,https://twitter.com/dog_rates/status/790946055508652032/photo/1,Betty,2016-10-25,16:00:09,puppo,17649,5097,12.0,10.0,120.0
790698755171364864,iPhone Twitter,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,https://twitter.com/dog_rates/status/790698755171364864/photo/1,Mosby,2016-10-24,23:37:28,,8704,2077,12.0,10.0,120.0
790581949425475584,iPhone Twitter,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",Duke,2016-10-24,15:53:19,,21954,7807,11.0,10.0,110.00000000000001
789986466051088384,iPhone Twitter,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,https://twitter.com/dog_rates/status/789986466051088384/photo/1,Happy,2016-10-23,00:27:05,,9809,2511,12.0,10.0,120.0
789530877013393408,iPhone Twitter,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",Rizzy,2016-10-21,18:16:44,,12487,3666,12.0,10.0,120.0
789314372632018944,iPhone Twitter,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",https://twitter.com/sebscat/status/788818328538099712,,2016-10-21,03:56:25,,9146,2507,13.0,10.0,130.0
789268448748703744,iPhone Twitter,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,https://twitter.com/dog_rates/status/789268448748703744/photo/1,Stella,2016-10-21,00:53:56,,9678,2811,10.0,10.0,100.0
788908386943430656,iPhone Twitter,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",https://twitter.com/dog_rates/status/788908386943430656/photo/1,Lucy,2016-10-20,01:03:11,,29091,13447,11.0,10.0,110.00000000000001
788765914992902144,iPhone Twitter,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,https://twitter.com/dog_rates/status/788765914992902144/photo/1,Butter,2016-10-19,15:37:03,,29108,11179,12.0,10.0,120.0
788412144018661376,iPhone Twitter,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",Dexter,2016-10-18,16:11:17,,16528,5747,11.0,10.0,110.00000000000001
788150585577050112,iPhone Twitter,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",Leo,2016-10-17,22:51:57,,6521,1415,13.0,10.0,130.0
787810552592695296,iPhone Twitter,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",Frank,2016-10-17,00:20:47,,9194,3320,11.0,10.0,110.00000000000001
787717603741622272,iPhone Twitter,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",Tonks,2016-10-16,18:11:26,puppo,10848,3021,13.0,10.0,130.0
787322443945877504,iPhone Twitter,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,https://twitter.com/dog_rates/status/787322443945877504/photo/1,Lincoln,2016-10-15,16:01:13,,8263,1900,10.0,10.0,100.0
786963064373534720,iPhone Twitter,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,https://twitter.com/dog_rates/status/786963064373534720/photo/1,Rory,2016-10-14,16:13:10,,28188,8654,12.0,10.0,120.0
786709082849828864,iPhone Twitter,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",https://twitter.com/dog_rates/status/786709082849828864/photo/1,Logan,2016-10-13,23:23:56,,19268,6599,9.75,10.0,97.5
786664955043049472,iPhone Twitter,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",https://twitter.com/dog_rates/status/786664955043049472/photo/1,,2016-10-13,20:28:35,,11293,2772,12.0,10.0,120.0
786595970293370880,iPhone Twitter,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,https://twitter.com/dog_rates/status/786595970293370880/photo/1,Dale,2016-10-13,15:54:28,,9978,3359,11.0,10.0,110.00000000000001
786363235746385920,iPhone Twitter,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",Rizzo,2016-10-13,00:29:39,doggo,11545,3793,13.0,10.0,130.0
786286427768250368,TweetDeck,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,https://vine.co/v/5XH0WqHwiFp,Arnie,2016-10-12,19:24:27,,8434,3100,12.0,10.0,120.0
785927819176054784,iPhone Twitter,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,https://twitter.com/dog_rates/status/785927819176054784/photo/1,Lucy,2016-10-11,19:39:28,,12039,3431,12.0,10.0,120.0
785639753186217984,iPhone Twitter,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,"https://twitter.com/dog_rates/status/785639753186217984/photo/1,https://twitter.com/dog_rates/status/785639753186217984/photo/1",Pinot,2016-10-11,00:34:48,multiple,8280,2402,10.0,10.0,100.0
785264754247995392,iPhone Twitter,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,https://twitter.com/dog_rates/status/785264754247995392/photo/1,Doc,2016-10-09,23:44:41,,7692,1763,12.0,10.0,120.0
785170936622350336,iPhone Twitter,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",Hero,2016-10-09,17:31:53,,12792,5260,11.0,10.0,110.00000000000001
784431430411685888,iPhone Twitter,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,https://twitter.com/dog_rates/status/784431430411685888/photo/1,Stormy,2016-10-07,16:33:21,,6029,1388,12.0,10.0,120.0
784183165795655680,TweetDeck,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,https://vine.co/v/5ghHLBMMdlV,Reginald,2016-10-07,00:06:50,puppo,21298,8732,12.0,10.0,120.0
784057939640352768,TweetDeck,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,https://vine.co/v/5gKxeUpuKEr,Balto,2016-10-06,15:49:14,,31613,12058,12.0,10.0,120.0
783839966405230592,iPhone Twitter,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,"https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1,https://twitter.com/dog_rates/status/783839966405230592/photo/1",Riley,2016-10-06,01:23:05,,31801,11697,13.0,10.0,130.0
783466772167098368,iPhone Twitter,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,"https://twitter.com/dog_rates/status/783466772167098368/photo/1,https://twitter.com/dog_rates/status/783466772167098368/photo/1",Finn,2016-10-05,00:40:09,,8949,2435,11.0,10.0,110.00000000000001
783391753726550016,iPhone Twitter,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",Godi,2016-10-04,19:42:03,,17846,5956,13.0,10.0,130.0
783334639985389568,iPhone Twitter,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",Dave,2016-10-04,15:55:06,,30907,12666,12.0,10.0,120.0
782969140009107456,iPhone Twitter,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",Cali,2016-10-03,15:42:44,,25515,7944,12.0,10.0,120.0
782747134529531904,iPhone Twitter,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,https://twitter.com/dog_rates/status/782747134529531904/photo/1,Deacon,2016-10-03,01:00:34,doggo,7909,1509,11.0,10.0,110.00000000000001
782722598790725632,iPhone Twitter,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",https://twitter.com/dog_rates/status/782722598790725632/photo/1,Penny,2016-10-02,23:23:04,,18286,5846,10.0,10.0,100.0
782305867769217024,iPhone Twitter,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",Sampson,2016-10-01,19:47:08,doggo,17618,6037,12.0,10.0,120.0
781955203444699136,iPhone Twitter,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,https://twitter.com/dog_rates/status/781955203444699136/photo/1,Chipson,2016-09-30,20:33:43,,11762,3634,11.0,10.0,110.00000000000001
